id,filial_id,cliente_id,data_venda,valor_total,desconto,forma_pagamento,status
1236,8,190,2025-12-11 19:27:00,81.8,0.0,PIX,CONCLUIDA
1237,9,79,2026-06-01 20:40:00,141.4,8.57,PIX,CONCLUIDA
1238,10,163,2025-11-30 15:11:00,39.8,0.0,CARTAO_DEBITO,CONCLUIDA
1239,14,63,2024-03-30 12:36:00,42.9,0.0,CARTAO_DEBITO,CONCLUIDA
1240,5,88,2024-02-23 17:23:00,34.4,0.0,CARTAO_CREDITO,CANCELADA
1241,3,189,2025-08-11 11:15:00,4.9,0.0,CARTAO_CREDITO,CONCLUIDA
1242,1,98,2025-12-12 08:26:00,218.8,0.0,CONVENIO,CONCLUIDA
1243,7,34,2025-10-19 19:33:00,200.4,0.0,PIX,CONCLUIDA
1244,11,58,2024-07-29 21:56:00,26.4,0.0,CARTAO_CREDITO,CONCLUIDA
1245,2,90,2025-11-24 09:58:00,359.8,0.0,PIX,CONCLUIDA
1246,13,109,2024-08-01 20:16:00,39.6,0.0,CARTAO_DEBITO,CONCLUIDA
1247,7,,2026-04-07 15:01:00,52.5,0.0,CONVENIO,CONCLUIDA
1248,3,20,2024-06-21 11:17:00,110.9,9.53,CARTAO_CREDITO,CONCLUIDA
1249,8,97,2024-05-20 14:35:00,149.9,0.0,CARTAO_DEBITO,CONCLUIDA
1250,3,1,2025-10-24 16:55:00,97.5,12.66,CARTAO_CREDITO,CONCLUIDA
1251,2,68,2024-02-21 12:31:00,138.7,0.0,PIX,CONCLUIDA
1252,2,187,2026-04-03 20:28:00,280.7,0.0,PIX,CONCLUIDA
1253,9,,2026-01-06 21:33:00,62.3,0.0,PIX,CONCLUIDA
1254,1,86,2026-02-17 18:53:00,160.7,0.0,PIX,CONCLUIDA
1255,1,114,2026-02-02 17:32:00,17.2,0.0,CARTAO_CREDITO,CANCELADA
1256,5,31,2025-09-07 10:47:00,427.7,0.0,CARTAO_CREDITO,CONCLUIDA
1257,9,56,2025-12-15 18:38:00,419.8,0.0,PIX,CONCLUIDA
1258,9,132,2026-06-08 21:32:00,440.8,0.0,PIX,CONCLUIDA
1259,10,103,2025-03-29 08:26:00,55.8,0.0,CARTAO_CREDITO,CONCLUIDA
1260,14,4,2026-04-23 17:11:00,468.9,0.0,PIX,CONCLUIDA
1261,4,,2025-10-27 15:05:00,521.8,0.0,CARTAO_CREDITO,CONCLUIDA
1262,8,,2025-08-13 18:49:00,13.2,0.0,CARTAO_CREDITO,CONCLUIDA
1263,15,98,2025-08-01 17:21:00,44.8,0.0,PIX,CONCLUIDA
1264,3,,2024-10-11 18:50:00,39.0,0.0,CARTAO_CREDITO,CONCLUIDA
1265,1,29,2026-03-14 21:59:00,49.7,0.0,DINHEIRO,CONCLUIDA
1266,10,,2026-01-10 18:54:00,70.3,6.86,CARTAO_CREDITO,CONCLUIDA
1267,15,77,2025-07-24 11:01:00,24.4,0.0,CARTAO_DEBITO,CONCLUIDA
1268,5,198,2025-11-30 21:33:00,219.4,0.0,CARTAO_CREDITO,CONCLUIDA
1269,3,139,2026-04-29 18:07:00,312.2,0.0,PIX,CONCLUIDA
1270,2,194,2025-03-07 11:43:00,42.5,0.0,PIX,CONCLUIDA
1271,9,86,2025-11-27 21:56:00,4.9,0.0,CARTAO_CREDITO,CONCLUIDA
1272,14,42,2025-01-17 11:26:00,24.4,0.0,CARTAO_DEBITO,CONCLUIDA
1273,9,181,2026-05-08 14:41:00,98.9,0.0,PIX,CONCLUIDA
1274,13,91,2026-06-22 20:27:00,908.2,0.0,CARTAO_CREDITO,CONCLUIDA
1275,10,,2025-07-13 10:07:00,279.1,0.0,CARTAO_CREDITO,CONCLUIDA
1276,14,10,2026-02-22 17:49:00,68.8,0.0,CARTAO_DEBITO,CONCLUIDA
1277,13,,2024-05-18 19:03:00,41.9,0.0,CONVENIO,CONCLUIDA
1278,9,107,2026-02-17 17:37:00,34.9,0.0,CARTAO_CREDITO,CONCLUIDA
1279,14,40,2026-05-04 20:46:00,107.8,0.0,CARTAO_DEBITO,CONCLUIDA
1280,8,116,2025-01-16 20:27:00,19.9,2.88,DINHEIRO,CONCLUIDA
1281,13,,2025-10-10 17:33:00,197.2,0.0,PIX,CONCLUIDA
1282,2,192,2026-03-22 12:47:00,79.8,0.0,CARTAO_DEBITO,CONCLUIDA
1283,2,53,2026-04-20 15:20:00,237.8,0.0,CARTAO_CREDITO,CONCLUIDA
1284,11,41,2025-11-14 19:08:00,17.2,0.0,CARTAO_CREDITO,CONCLUIDA
1285,3,125,2025-03-14 17:51:00,204.5,19.92,DINHEIRO,CONCLUIDA
1286,9,158,2025-08-20 16:27:00,345.7,0.0,CARTAO_DEBITO,CONCLUIDA
1287,7,104,2025-07-26 15:31:00,164.9,0.0,CARTAO_CREDITO,CONCLUIDA
1288,9,12,2025-12-17 21:39:00,60.1,0.0,PIX,CONCLUIDA
1289,10,,2024-11-13 12:54:00,51.4,0.0,CARTAO_CREDITO,CONCLUIDA
1290,12,81,2026-06-25 08:44:00,679.6,0.0,PIX,CONCLUIDA
1291,15,178,2026-06-01 10:55:00,42.5,0.0,CARTAO_DEBITO,CONCLUIDA
1292,9,91,2025-12-23 13:34:00,614.5,0.0,PIX,CONCLUIDA
1293,9,,2026-03-08 21:30:00,69.0,0.0,DINHEIRO,CONCLUIDA
1294,4,139,2025-07-09 20:15:00,50.0,0.0,CARTAO_DEBITO,CONCLUIDA
1295,2,,2024-09-01 16:23:00,84.8,8.01,PIX,CONCLUIDA
1296,2,156,2024-04-02 14:18:00,174.8,0.0,CARTAO_DEBITO,CONCLUIDA
1297,3,,2026-03-16 08:48:00,52.5,0.0,PIX,CONCLUIDA
1298,9,174,2025-09-05 19:39:00,75.1,0.0,DINHEIRO,CONCLUIDA
1299,1,142,2025-07-24 13:10:00,47.5,0.0,PIX,CONCLUIDA
1300,15,173,2024-05-30 08:20:00,278.5,0.0,CARTAO_CREDITO,CONCLUIDA
1301,9,36,2024-07-20 09:28:00,99.8,0.0,PIX,CONCLUIDA
1302,9,125,2025-02-21 10:55:00,57.0,0.0,CARTAO_CREDITO,CONCLUIDA
1303,2,190,2025-07-08 10:23:00,203.8,0.0,CARTAO_CREDITO,CONCLUIDA
1304,11,11,2025-10-30 14:53:00,83.8,9.5,DINHEIRO,CONCLUIDA
1305,1,31,2025-10-18 17:02:00,221.0,0.0,CARTAO_DEBITO,CONCLUIDA
1306,7,60,2025-08-11 18:52:00,437.4,0.0,CARTAO_CREDITO,CONCLUIDA
1307,11,76,2024-09-20 20:17:00,73.4,0.0,CONVENIO,CONCLUIDA
1308,3,132,2026-04-11 08:40:00,197.5,0.0,CARTAO_DEBITO,CONCLUIDA
1309,5,,2026-06-16 13:09:00,166.4,0.0,DINHEIRO,CONCLUIDA
1310,1,36,2026-02-01 08:28:00,50.6,0.0,DINHEIRO,CONCLUIDA
1311,15,94,2026-01-07 11:43:00,41.4,0.0,DINHEIRO,CONCLUIDA
1312,6,34,2025-12-01 09:13:00,32.5,2.84,CARTAO_CREDITO,CONCLUIDA
1313,10,175,2025-12-12 15:37:00,113.9,0.0,DINHEIRO,CONCLUIDA
1314,10,110,2025-09-01 16:15:00,15.2,0.0,CARTAO_CREDITO,CONCLUIDA
1315,9,176,2025-10-03 11:47:00,76.7,0.0,CARTAO_DEBITO,CONCLUIDA
1316,9,62,2025-09-11 19:45:00,58.8,0.0,CARTAO_DEBITO,CONCLUIDA
1317,12,,2025-09-21 21:25:00,259.7,0.0,PIX,CONCLUIDA
1318,12,12,2026-06-16 10:01:00,8.9,0.0,CARTAO_DEBITO,CONCLUIDA
1319,10,76,2025-11-29 15:42:00,44.9,0.0,DINHEIRO,CONCLUIDA
1320,4,88,2026-01-15 08:58:00,10.2,0.0,PIX,CONCLUIDA
1321,1,,2024-09-08 11:43:00,75.0,0.0,CARTAO_CREDITO,CONCLUIDA
1322,10,9,2025-02-15 12:46:00,116.8,0.0,CARTAO_CREDITO,CONCLUIDA
1323,3,22,2024-02-08 18:30:00,17.5,0.0,PIX,CANCELADA
1324,9,195,2025-09-23 14:29:00,45.7,5.51,CARTAO_CREDITO,CONCLUIDA
1325,8,,2026-03-23 20:25:00,88.3,0.0,PIX,CONCLUIDA
1326,8,151,2025-08-07 18:31:00,127.6,0.0,PIX,CONCLUIDA
1327,4,73,2026-06-03 11:09:00,290.2,0.0,PIX,CONCLUIDA
1328,2,141,2026-03-30 20:41:00,370.6,0.0,DINHEIRO,CONCLUIDA
1329,15,,2025-10-06 21:37:00,179.1,0.0,CONVENIO,CONCLUIDA
1330,8,132,2025-06-22 10:58:00,41.9,0.0,CONVENIO,CONCLUIDA
1331,9,,2026-01-14 16:03:00,10.2,0.0,CARTAO_CREDITO,CONCLUIDA
1332,5,148,2025-11-15 14:01:00,8.5,0.0,PIX,CONCLUIDA
1333,10,174,2025-07-01 21:39:00,92.3,0.0,PIX,CONCLUIDA
1334,2,103,2025-08-19 14:20:00,194.9,0.0,CARTAO_CREDITO,CONCLUIDA
1335,7,,2024-11-26 13:48:00,106.1,0.0,PIX,CONCLUIDA
1336,11,,2024-10-25 18:03:00,61.4,0.0,CARTAO_CREDITO,CONCLUIDA
1337,3,151,2024-10-30 08:09:00,165.6,0.0,PIX,CONCLUIDA
1338,11,,2025-04-08 08:15:00,143.8,0.0,CARTAO_CREDITO,CONCLUIDA
1339,8,45,2026-06-20 13:46:00,427.1,0.0,DINHEIRO,CONCLUIDA
1340,2,4,2026-02-06 18:04:00,52.8,0.0,PIX,CONCLUIDA
1341,2,70,2025-11-29 13:58:00,57.0,0.0,DINHEIRO,CONCLUIDA
1342,15,83,2026-05-23 11:36:00,118.9,0.0,CARTAO_CREDITO,CONCLUIDA
1343,2,,2026-05-11 12:17:00,164.1,0.0,DINHEIRO,CONCLUIDA
1344,1,80,2025-10-24 09:36:00,648.7,0.0,PIX,CONCLUIDA
1345,1,,2025-12-04 16:46:00,28.4,0.0,CARTAO_CREDITO,CONCLUIDA
1346,10,102,2026-04-05 12:06:00,7.2,0.0,CARTAO_DEBITO,CONCLUIDA
1347,9,97,2026-02-13 12:10:00,154.0,13.9,CARTAO_CREDITO,CONCLUIDA
1348,2,,2024-03-29 13:05:00,182.8,0.0,CONVENIO,CONCLUIDA
1349,11,,2026-01-28 17:35:00,32.4,0.0,CARTAO_DEBITO,CONCLUIDA
1350,2,31,2026-03-14 17:01:00,577.8,0.0,CONVENIO,CONCLUIDA
1351,9,15,2025-07-19 12:51:00,221.7,0.0,CARTAO_CREDITO,CONCLUIDA
1352,2,140,2026-06-15 08:53:00,17.9,0.0,CARTAO_CREDITO,CONCLUIDA
1353,9,78,2026-05-07 20:45:00,53.9,0.0,CARTAO_DEBITO,CONCLUIDA
1354,5,40,2025-12-02 15:25:00,76.9,0.0,DINHEIRO,CONCLUIDA
1355,10,162,2026-01-25 09:35:00,45.1,0.0,PIX,CONCLUIDA
1356,8,7,2025-05-15 08:58:00,104.9,0.0,CARTAO_CREDITO,CONCLUIDA
1357,5,60,2026-06-26 16:42:00,316.3,0.0,PIX,CONCLUIDA
1358,4,106,2026-03-12 19:55:00,622.2,0.0,CARTAO_CREDITO,CONCLUIDA
1359,4,175,2024-11-21 15:43:00,74.8,0.0,PIX,CONCLUIDA
1360,3,,2025-12-06 13:32:00,49.9,0.0,CARTAO_DEBITO,CONCLUIDA
1361,1,,2025-09-16 11:41:00,572.0,0.0,PIX,CONCLUIDA
1362,1,116,2025-07-04 08:55:00,143.8,0.0,PIX,CONCLUIDA
1363,8,122,2025-11-27 08:58:00,17.0,0.0,PIX,CONCLUIDA
1364,1,35,2025-05-06 11:48:00,145.7,0.0,CARTAO_CREDITO,CONCLUIDA
1365,9,131,2026-04-12 20:47:00,32.9,0.0,CARTAO_CREDITO,CONCLUIDA
1366,3,59,2025-11-30 09:24:00,99.0,0.0,PIX,CONCLUIDA
1367,14,,2026-01-12 21:30:00,129.9,0.0,PIX,CONCLUIDA
1368,13,190,2025-09-16 09:27:00,21.0,0.0,DINHEIRO,CONCLUIDA
1369,9,142,2025-11-23 09:14:00,7.9,0.0,PIX,CONCLUIDA
1370,10,144,2026-03-06 20:28:00,526.7,0.0,CARTAO_CREDITO,CONCLUIDA
1371,11,163,2025-07-15 17:46:00,62.8,0.0,CARTAO_DEBITO,CONCLUIDA
1372,9,107,2025-08-08 08:08:00,82.5,0.0,CONVENIO,CONCLUIDA
1373,9,,2026-04-27 16:02:00,118.3,7.69,DINHEIRO,CONCLUIDA
1374,11,76,2025-09-22 11:15:00,488.8,0.0,PIX,CONCLUIDA
1375,12,14,2026-01-12 11:31:00,61.9,0.0,PIX,CONCLUIDA
1376,4,164,2026-06-15 15:24:00,32.9,2.36,PIX,CONCLUIDA
1377,10,,2025-09-29 19:51:00,25.0,0.0,CARTAO_CREDITO,CONCLUIDA
1378,3,141,2025-09-10 10:34:00,8.9,0.0,PIX,CONCLUIDA
1379,1,,2026-06-21 09:23:00,10.2,0.78,CARTAO_DEBITO,CONCLUIDA
1380,6,151,2024-08-06 09:08:00,10.5,0.0,PIX,CONCLUIDA
1381,9,132,2026-06-22 16:51:00,79.6,0.0,CARTAO_CREDITO,CONCLUIDA
1382,1,22,2025-08-02 12:14:00,107.9,0.0,CARTAO_CREDITO,CONCLUIDA
1383,6,172,2026-03-25 13:27:00,345.0,0.0,CARTAO_CREDITO,CONCLUIDA
1384,11,110,2025-11-03 11:15:00,92.6,6.44,PIX,CONCLUIDA
1385,8,,2025-12-08 13:58:00,127.9,11.62,CARTAO_DEBITO,CONCLUIDA
1386,4,190,2025-09-10 08:06:00,81.5,0.0,CONVENIO,CONCLUIDA
1387,3,82,2026-04-26 10:11:00,28.5,4.16,CARTAO_DEBITO,CONCLUIDA
1388,10,,2025-10-14 12:34:00,39.8,0.0,CARTAO_CREDITO,CONCLUIDA
1389,8,,2025-10-17 10:15:00,19.5,0.0,PIX,CONCLUIDA
1390,2,198,2025-09-16 15:27:00,17.9,0.0,PIX,CONCLUIDA
1391,1,,2024-09-10 14:48:00,96.3,0.0,CARTAO_CREDITO,CONCLUIDA
1392,11,177,2026-01-12 14:23:00,95.2,0.0,PIX,CONCLUIDA
1393,3,16,2025-03-02 14:19:00,50.3,0.0,DINHEIRO,CONCLUIDA
1394,12,70,2025-02-07 14:46:00,12.5,0.0,CARTAO_CREDITO,CONCLUIDA
1395,5,197,2025-12-20 19:15:00,43.9,0.0,CARTAO_CREDITO,CONCLUIDA
1396,4,165,2026-05-26 19:59:00,107.8,0.0,CARTAO_CREDITO,CONCLUIDA
1397,9,85,2026-02-04 11:42:00,151.5,0.0,CARTAO_DEBITO,CONCLUIDA
1398,3,195,2026-06-01 09:26:00,162.0,8.47,DINHEIRO,CONCLUIDA
1399,7,121,2026-03-04 21:49:00,419.9,0.0,DINHEIRO,CONCLUIDA
1400,13,36,2025-11-17 17:13:00,205.4,0.0,DINHEIRO,CONCLUIDA
1401,11,193,2025-10-05 17:06:00,103.9,0.0,CARTAO_CREDITO,CONCLUIDA
1402,1,180,2026-01-05 12:36:00,228.7,0.0,CARTAO_CREDITO,CONCLUIDA
1403,9,100,2025-12-26 20:49:00,34.5,0.0,CARTAO_DEBITO,CONCLUIDA
1404,10,58,2025-11-16 11:30:00,64.1,0.0,PIX,CONCLUIDA
1405,11,177,2025-07-31 09:55:00,219.5,19.77,CARTAO_CREDITO,CONCLUIDA
1406,9,170,2026-03-01 08:03:00,117.9,0.0,PIX,CONCLUIDA
1407,13,,2024-03-15 17:38:00,142.5,0.0,DINHEIRO,CONCLUIDA
1408,13,,2025-11-10 10:03:00,8.5,0.0,CARTAO_CREDITO,CONCLUIDA
1409,1,,2024-04-12 11:58:00,379.8,45.65,CARTAO_DEBITO,CONCLUIDA
1410,7,35,2024-04-10 17:43:00,132.1,0.0,CARTAO_CREDITO,CONCLUIDA
1411,10,24,2026-03-30 15:54:00,19.0,2.72,CARTAO_DEBITO,CONCLUIDA
1412,6,,2026-01-10 12:55:00,115.7,0.0,CARTAO_CREDITO,CONCLUIDA
1413,9,98,2026-04-21 12:10:00,34.9,4.22,CARTAO_CREDITO,CONCLUIDA
1414,4,106,2026-02-06 18:11:00,124.6,0.0,CARTAO_CREDITO,CONCLUIDA
1415,10,,2026-05-20 13:18:00,213.6,0.0,CARTAO_CREDITO,CONCLUIDA
1416,9,,2025-07-29 08:23:00,565.3,0.0,DINHEIRO,CONCLUIDA
1417,1,104,2026-05-30 13:25:00,10.5,0.0,CARTAO_CREDITO,CONCLUIDA
1418,12,71,2025-10-21 08:52:00,70.0,0.0,CARTAO_CREDITO,CONCLUIDA
1419,1,164,2025-02-25 14:34:00,83.1,0.0,CARTAO_DEBITO,CONCLUIDA
1420,2,,2024-05-23 11:09:00,17.2,0.0,CARTAO_DEBITO,CONCLUIDA
1421,12,92,2025-08-28 17:19:00,79.8,0.0,DINHEIRO,CONCLUIDA
1422,10,27,2024-09-09 13:42:00,247.9,35.44,DINHEIRO,CONCLUIDA
1423,9,,2026-03-07 16:02:00,47.8,0.0,CARTAO_DEBITO,CANCELADA
1424,3,183,2024-09-05 12:04:00,143.3,0.0,CARTAO_DEBITO,CONCLUIDA
1425,1,131,2025-09-16 11:01:00,49.3,0.0,CARTAO_CREDITO,CONCLUIDA
1426,9,184,2025-10-30 21:46:00,658.6,0.0,CARTAO_CREDITO,CONCLUIDA
1427,9,197,2025-11-19 10:36:00,16.2,0.0,PIX,CONCLUIDA
1428,9,40,2026-04-04 14:00:00,246.2,0.0,CARTAO_CREDITO,CONCLUIDA
1429,1,114,2025-10-22 14:42:00,53.9,0.0,CARTAO_DEBITO,CONCLUIDA
1430,8,186,2026-05-10 10:40:00,186.3,0.0,CARTAO_DEBITO,CONCLUIDA
1431,10,,2026-06-10 10:15:00,134.1,0.0,PIX,CONCLUIDA
1432,4,,2025-08-24 13:34:00,60.8,0.0,CARTAO_CREDITO,CANCELADA
1433,3,16,2025-10-17 11:42:00,307.7,0.0,DINHEIRO,CONCLUIDA
1434,8,72,2025-09-09 17:27:00,230.9,13.55,CARTAO_CREDITO,CONCLUIDA
1435,14,31,2025-10-31 17:11:00,444.8,0.0,PIX,CONCLUIDA
1436,11,56,2025-10-26 17:10:00,41.5,0.0,CARTAO_DEBITO,CONCLUIDA
1437,9,148,2025-11-01 11:23:00,34.0,0.0,CARTAO_DEBITO,CONCLUIDA
1438,9,26,2025-10-02 21:21:00,53.7,0.0,CARTAO_CREDITO,CONCLUIDA
1439,9,37,2025-11-23 20:49:00,72.5,0.0,CARTAO_CREDITO,CONCLUIDA
1440,10,97,2025-11-24 21:15:00,229.4,0.0,CARTAO_CREDITO,CONCLUIDA
1441,15,108,2024-12-14 08:22:00,36.6,0.0,CARTAO_CREDITO,CONCLUIDA
1442,10,141,2026-06-04 09:51:00,29.9,0.0,PIX,CONCLUIDA
1443,9,114,2026-05-18 21:30:00,34.5,0.0,CARTAO_DEBITO,CONCLUIDA
1444,9,19,2025-01-22 21:40:00,17.9,0.0,CARTAO_DEBITO,CONCLUIDA
1445,1,,2024-07-16 08:02:00,360.4,0.0,DINHEIRO,CONCLUIDA
1446,10,67,2026-05-02 18:40:00,97.3,0.0,CARTAO_DEBITO,CONCLUIDA
1447,7,175,2025-12-22 17:04:00,25.0,0.0,PIX,CONCLUIDA
1448,10,8,2026-04-03 13:10:00,82.7,0.0,PIX,CONCLUIDA
1449,1,47,2024-11-19 13:14:00,302.7,0.0,CONVENIO,CONCLUIDA
1450,9,72,2025-08-14 12:45:00,84.5,0.0,CARTAO_CREDITO,CANCELADA
1451,5,146,2026-01-12 16:59:00,35.0,0.0,CARTAO_CREDITO,CONCLUIDA
1452,12,46,2025-10-26 19:20:00,41.4,0.0,PIX,CONCLUIDA
1453,1,169,2025-07-02 10:09:00,15.2,0.0,PIX,CONCLUIDA
1454,12,179,2025-12-23 15:46:00,119.8,0.0,CARTAO_DEBITO,CONCLUIDA
1455,1,175,2024-05-27 20:15:00,62.3,0.0,CARTAO_CREDITO,CONCLUIDA
1456,13,197,2024-01-13 14:12:00,67.6,0.0,CARTAO_CREDITO,CONCLUIDA
1457,6,18,2026-06-23 20:52:00,130.6,0.0,CARTAO_CREDITO,CONCLUIDA
1458,9,193,2026-02-16 18:36:00,167.7,14.01,CARTAO_CREDITO,CONCLUIDA
1459,9,112,2025-09-05 10:01:00,32.0,0.0,CARTAO_DEBITO,CONCLUIDA
1460,3,24,2024-08-08 13:03:00,453.4,0.0,PIX,CONCLUIDA
1461,12,135,2025-08-13 18:48:00,19.9,1.12,PIX,CONCLUIDA
1462,4,131,2026-06-16 11:53:00,70.8,0.0,CARTAO_CREDITO,CONCLUIDA
1463,8,160,2024-04-15 14:33:00,266.7,0.0,PIX,CONCLUIDA
1464,15,40,2026-03-20 18:06:00,42.2,0.0,CARTAO_CREDITO,CONCLUIDA
1465,5,,2026-02-01 09:05:00,108.9,0.0,CARTAO_DEBITO,CONCLUIDA
1466,2,11,2026-06-04 08:21:00,63.4,5.37,CONVENIO,CONCLUIDA
1467,10,64,2025-10-30 11:37:00,57.7,0.0,CARTAO_DEBITO,CONCLUIDA
1468,7,18,2025-07-06 21:17:00,34.5,0.0,PIX,CONCLUIDA
1469,8,119,2026-01-12 14:37:00,168.8,0.0,CARTAO_DEBITO,CONCLUIDA
1470,4,,2025-11-30 14:06:00,27.9,0.0,CONVENIO,CONCLUIDA
1471,8,121,2025-07-04 18:29:00,67.5,0.0,PIX,CONCLUIDA
1472,13,,2026-03-13 12:08:00,86.9,0.0,CARTAO_CREDITO,CONCLUIDA
1473,1,,2024-10-12 10:12:00,43.0,0.0,CARTAO_CREDITO,CONCLUIDA
1474,9,,2025-04-02 15:06:00,265.9,0.0,PIX,CONCLUIDA
1475,10,11,2026-01-10 18:24:00,37.8,4.21,CARTAO_DEBITO,CONCLUIDA
1476,2,,2025-09-08 18:24:00,527.7,0.0,CARTAO_DEBITO,CONCLUIDA
1477,10,160,2025-04-14 08:23:00,50.7,0.0,CARTAO_DEBITO,CONCLUIDA
1478,1,,2026-06-24 09:02:00,43.9,0.0,DINHEIRO,CONCLUIDA
1479,9,,2025-09-04 15:55:00,187.9,0.0,CARTAO_DEBITO,CONCLUIDA
1480,5,65,2026-06-28 16:59:00,68.7,0.0,CARTAO_CREDITO,CONCLUIDA
1481,14,169,2026-01-02 10:49:00,419.9,0.0,CARTAO_DEBITO,CONCLUIDA
1482,2,172,2025-07-01 08:51:00,132.5,7.76,DINHEIRO,CANCELADA
1483,10,37,2025-08-27 14:41:00,30.6,0.0,CARTAO_CREDITO,CONCLUIDA
1484,9,154,2026-05-02 11:51:00,155.1,0.0,DINHEIRO,CANCELADA
1485,14,,2025-07-22 10:33:00,385.8,0.0,CARTAO_DEBITO,CONCLUIDA
1486,14,163,2026-02-02 09:15:00,453.7,0.0,PIX,CONCLUIDA
1487,9,90,2026-06-04 20:36:00,384.8,0.0,CARTAO_CREDITO,CONCLUIDA
1488,15,,2025-12-25 18:35:00,72.9,0.0,PIX,CONCLUIDA
1489,1,32,2024-05-23 18:27:00,102.5,0.0,CARTAO_DEBITO,CONCLUIDA
1490,6,26,2026-03-02 14:55:00,96.8,0.0,PIX,CONCLUIDA
1491,1,199,2024-06-14 15:59:00,35.4,0.0,CARTAO_CREDITO,CONCLUIDA
1492,9,115,2024-03-28 14:52:00,1259.7,99.7,CARTAO_CREDITO,CONCLUIDA
1493,11,28,2025-12-21 17:30:00,569.7,0.0,CARTAO_CREDITO,CONCLUIDA
1494,1,,2025-01-13 19:34:00,99.8,0.0,DINHEIRO,CONCLUIDA
1495,10,200,2026-03-04 16:37:00,33.8,0.0,CARTAO_CREDITO,CONCLUIDA
1496,5,,2026-02-10 09:41:00,202.9,0.0,DINHEIRO,CONCLUIDA
1497,6,,2026-05-23 15:03:00,29.7,0.0,CARTAO_DEBITO,CONCLUIDA
1498,1,101,2024-02-06 15:17:00,125.0,0.0,CARTAO_CREDITO,CONCLUIDA
1499,11,5,2025-07-21 08:50:00,94.0,0.0,CONVENIO,CONCLUIDA
1500,6,147,2025-10-30 15:50:00,16.9,0.0,PIX,CONCLUIDA
